length,entropy,mean,std,median,chi2_stat,chi2_p_value,unique_bytes,unique_ratio,max_freq,min_freq,freq_range,freq_std,mod_8,mod_16,is_mod_8,is_mod_16,first_byte,starts_with_0x30,is_der,autocorr_1,autocorr_2,autocorr_8,bit_entropy,nibble_chi2,rep_8,rep_16,algorithm
558,7.581933,125.7616,73.3613,125.5,295.3333,0.041921,224,0.875,8,0,8,1.5857,6,14,0,0,181,0,0,0.020448,-0.017485,-0.00156,0.998311,29.9785,0,0,AES
576,7.702627,124.9688,75.5038,125.5,211.5556,0.978067,236,0.9219,7,0,7,1.3636,0,0,1,1,44,0,0,-0.043201,-0.014876,-0.00734,0.998289,16.75,0,0,AES
558,7.665296,126.0538,74.1207,123.5,229.2688,0.875003,233,0.9102,7,0,7,1.3972,6,14,0,0,11,0,0,-0.04491,-0.044066,-0.020526,0.998896,31.6703,0,0,AES
560,4.171906,136.8661,68.5561,130.0,7934.6286,0.0,30,0.1172,35,0,35,8.2341,0,0,1,1,226,0,0,-0.514555,0.153689,-0.075768,0.968342,489.0571,66,33,AES
558,7.566863,130.8423,75.472,131.0,285.2401,0.093626,218,0.8516,8,0,8,1.5584,6,14,0,0,190,0,0,0.008103,0.026454,0.014929,0.996926,17.1326,0,0,AES
558,7.653283,127.7366,73.8835,131.5,236.6093,0.789616,230,0.8984,7,0,7,1.4194,6,14,0,0,107,0,0,0.031491,-0.072661,0.074981,0.998785,12.8889,0,0,AES
576,7.657427,126.8819,75.8121,127.5,235.5556,0.803506,230,0.8984,6,0,6,1.4389,0,0,1,1,93,0,0,-0.049993,0.026366,-0.078667,0.999079,16.0833,0,0,AES
608,7.69145,125.9655,75.8126,122.5,237.4737,0.777837,236,0.9219,10,0,10,1.4843,0,0,1,1,13,0,0,0.016795,-0.012949,0.014893,0.9984,18.6579,0,0,AES
608,4.142647,118.5395,83.5666,98.5,8714.9474,0.0,29,0.1133,38,0,38,8.9917,0,0,1,1,178,0,0,-0.250292,-0.055706,-0.120491,0.934159,608.0789,72,36,AES
624,7.702365,130.7115,75.4558,130.0,235.8974,0.799057,239,0.9336,7,0,7,1.4987,0,0,1,1,131,0,0,-0.054916,-0.004339,-0.013243,0.999161,20.5128,0,0,AES
624,7.637708,132.4263,76.4243,136.0,271.1795,0.232329,227,0.8867,9,0,9,1.6069,0,0,1,1,43,0,0,-0.02945,0.011533,-0.001197,0.998677,29.641,0,0,AES
608,7.667964,134.4112,73.3342,140.5,250.1053,0.574786,233,0.9102,7,0,7,1.5233,0,0,1,1,1,0,0,0.024073,-0.016319,-0.012972,0.999098,8.8684,0,0,AES
608,7.659675,126.801,73.1394,126.0,246.7368,0.633193,229,0.8945,7,0,7,1.513,0,0,1,1,29,0,0,0.049024,-0.023026,-0.096014,0.998572,18.8158,0,0,AES
608,7.651124,125.5625,74.5748,124.5,263.5789,0.342684,232,0.9062,8,0,8,1.5637,0,0,1,1,138,0,0,-0.010192,-0.013112,-0.010567,0.99827,24.4211,0,0,AES
608,4.164592,150.6826,70.0137,156.0,8652.6316,0.0,31,0.1211,38,0,38,8.9595,0,0,1,1,176,0,0,0.488586,0.113771,-0.623954,0.960234,284.6316,72,36,AES
624,7.675219,127.1571,73.1112,125.0,246.5641,0.636133,234,0.9141,7,0,7,1.5322,0,0,1,1,97,0,0,-0.031238,0.033959,-0.038774,0.998423,12.1282,0,0,AES
608,7.626627,128.528,73.1254,123.0,278.7368,0.146988,228,0.8906,8,0,8,1.6081,0,0,1,1,76,0,0,-0.012171,0.036658,0.065011,0.998203,19.6842,0,0,AES
608,7.624299,124.852,74.2457,123.0,278.7368,0.146988,227,0.8867,8,0,8,1.6081,0,0,1,1,32,0,0,-0.00264,-0.043857,-0.066342,0.998914,16.5789,0,0,AES
624,7.706284,129.4071,73.107,129.0,232.6154,0.839412,239,0.9336,7,0,7,1.4882,0,0,1,1,215,0,0,0.017509,0.016096,-0.023614,0.998973,10.5897,0,0,AES
608,7.640826,126.7352,76.0369,125.5,279.5789,0.139062,231,0.9023,8,0,8,1.6105,0,0,1,1,205,0,0,-0.003175,0.028231,-0.018861,0.998978,10.3421,0,0,AES
624,7.701895,125.734,74.6985,126.0,240.0,0.741516,240,0.9375,7,0,7,1.5117,0,0,1,1,91,0,0,0.01074,-0.021528,0.033061,0.999504,9.0513,0,0,AES
624,7.636049,127.883,75.9725,125.0,282.6667,0.112628,232,0.9062,8,0,8,1.6406,0,0,1,1,202,0,0,0.029825,0.067762,-0.043637,0.999071,16.0769,0,0,AES
656,4.155088,104.0732,78.8745,88.0,9371.7073,0.0,31,0.1211,41,0,41,9.6855,0,0,1,1,212,0,0,-0.054507,-0.314295,-0.238083,0.955458,313.5854,78,39,AES
672,7.697546,121.2693,74.0775,116.5,231.619,0.850602,232,0.9062,8,0,8,1.5411,0,0,1,1,56,0,0,-0.02685,-0.086924,0.026117,0.999235,13.881,0,0,AES
672,7.665499,129.7426,71.5284,128.0,273.5238,0.203117,233,0.9102,8,0,8,1.6747,0,0,1,1,31,0,0,-0.000233,-0.084155,-0.030399,0.999382,11.9286,0,0,AES
658,7.717406,131.0775,73.2741,132.0,224.383,0.91687,239,0.9336,6,0,6,1.501,2,2,0,0,77,0,0,0.013073,-0.025491,-0.075353,0.99888,13.921,0,0,AES
672,7.734288,128.3229,71.9399,129.0,227.0476,0.895497,242,0.9453,8,0,8,1.5258,0,0,1,1,231,0,0,-0.004815,-0.011887,0.029481,0.999622,13.119,0,0,AES
656,4.165427,123.0777,73.8666,119.5,9340.4878,0.0,32,0.125,40,0,40,9.6693,0,0,1,1,23,0,0,0.008653,0.263016,-0.225581,0.984983,349.7073,78,39,AES
658,7.643811,125.0015,72.9761,126.5,287.4103,0.079607,231,0.9023,8,0,8,1.6987,2,2,0,0,51,0,0,-0.036502,0.028413,0.026626,0.999107,18.614,0,0,AES
656,4.155088,114.6296,75.2696,88.0,9371.7073,0.0,31,0.1211,41,0,41,9.6855,0,0,1,1,241,0,0,0.001269,-0.081964,-0.088343,0.974112,893.122,78,39,AES
658,7.735427,126.3799,71.9602,127.0,215.0456,0.967202,240,0.9375,8,0,8,1.4694,2,2,0,0,57,0,0,-0.02582,-0.00597,0.008877,0.99913,10.3465,0,0,AES
672,7.697181,127.5387,73.0891,127.0,259.0476,0.417701,239,0.9336,8,0,8,1.6298,0,0,1,1,42,0,0,-0.036991,0.018422,-0.020605,0.998981,3.6429,0,0,AES
672,7.68401,131.0015,74.1239,136.0,263.619,0.342046,236,0.9219,8,0,8,1.6441,0,0,1,1,24,0,0,-0.030275,-0.01744,-0.042614,0.999139,15.0476,0,0,AES
672,7.675449,124.1146,72.7598,119.0,256.0,0.470609,232,0.9062,7,0,7,1.6202,0,0,1,1,194,0,0,0.056403,0.027006,0.079095,0.998849,18.7619,0,0,AES
658,7.685094,127.9605,73.1093,126.0,259.3982,0.411717,235,0.918,8,0,8,1.6138,2,2,0,0,30,0,0,-0.054268,-0.020115,0.018907,0.999366,13.5076,0,0,AES
656,4.040427,118.407,64.1745,124.0,10590.0488,0.0,30,0.1172,80,0,80,10.2958,0,0,1,1,85,0,0,-0.101768,0.045889,0.439928,0.97332,459.2683,78,39,AES
672,7.672041,123.2351,73.6823,131.0,273.5238,0.203117,235,0.918,8,0,8,1.6747,0,0,1,1,133,0,0,0.035667,-0.017644,-0.015201,0.995679,25.7857,0,0,AES
720,7.728422,131.9458,73.7204,134.0,248.5333,0.602266,242,0.9453,9,0,9,1.6524,0,0,1,1,133,0,0,-0.00375,-0.051665,0.040514,0.998489,11.7333,0,0,AES
704,4.156491,127.4332,63.4694,126.0,10059.6364,0.0,32,0.125,43,0,43,10.3953,0,0,1,1,16,0,0,0.091993,-0.402209,0.324432,0.971753,718.8636,84,42,AES
708,7.712572,127.6257,73.0242,130.0,285.6271,0.090995,245,0.957,14,0,14,1.7566,4,4,0,0,87,0,0,0.008498,-0.084074,0.02705,0.998531,17.5367,0,0,AES
720,7.722448,126.6542,73.3758,131.0,256.3556,0.464369,241,0.9414,9,0,9,1.6782,0,0,1,1,203,0,0,-0.069183,-0.020664,0.047248,0.998046,20.7556,0,0,AES
704,4.15365,120.8878,62.962,132.0,10060.3636,0.0,31,0.1211,43,0,43,10.3957,0,0,1,1,234,0,0,-0.312414,0.051091,0.554356,0.967755,541.6364,84,42,AES
720,7.730893,123.0167,72.9037,118.0,238.5778,0.762301,243,0.9492,7,0,7,1.619,0,0,1,1,72,0,0,-0.008417,0.022101,-0.006025,0.998741,22.2222,0,0,AES
720,7.736975,127.4708,74.8078,127.5,235.0222,0.810334,242,0.9453,7,0,7,1.6069,0,0,1,1,15,0,0,-0.079496,0.000655,0.006154,0.999228,23.0667,0,0,AES
720,7.703851,130.0431,72.033,134.5,270.5778,0.240216,240,0.9375,11,0,11,1.7241,0,0,1,1,50,0,0,-0.011569,0.011169,-0.015759,0.998128,16.6,0,0,AES
704,4.018869,139.4915,79.0484,169.0,11437.0909,0.0,28,0.1094,86,0,86,11.0842,0,0,1,1,92,0,0,0.471675,0.187772,-0.331342,0.922817,908.1818,84,42,AES
704,4.156491,124.3835,60.7408,125.0,10059.6364,0.0,32,0.125,43,0,43,10.3953,0,0,1,1,200,0,0,-0.095676,0.04398,0.493202,0.974454,640.4545,84,42,AES
708,7.761689,129.2754,73.6751,130.0,211.8644,0.977243,244,0.9531,8,0,8,1.5129,4,4,0,0,39,0,0,0.006622,-0.032719,0.026438,0.999511,8.5876,0,0,AES
704,4.13693,145.8423,79.3276,168.0,10122.1818,0.0,30,0.1172,44,0,44,10.4276,0,0,1,1,32,0,0,-0.205986,0.14546,0.340116,0.961111,429.3636,84,42,AES
704,4.156491,115.2088,84.688,95.0,10059.6364,0.0,32,0.125,43,0,43,10.3953,0,0,1,1,215,0,0,-0.020706,-0.069293,0.042511,0.961931,584.6136,84,42,AES
720,7.744663,126.8917,73.1078,126.0,223.6444,0.922194,241,0.9414,8,0,8,1.5675,0,0,1,1,8,0,0,-0.016991,0.033939,-0.025673,0.999159,6.1111,0,0,AES
704,4.15365,111.3594,67.6583,104.0,10060.3636,0.0,31,0.1211,43,0,43,10.3957,0,0,1,1,14,0,0,-0.186577,-0.171841,0.051205,0.98256,401.2045,84,42,AES
768,7.774129,125.4518,72.3627,123.0,205.3333,0.990119,243,0.9492,8,0,8,1.5512,0,0,1,1,234,0,0,0.051361,-0.015198,0.034444,0.999612,12.7292,0,0,AES
768,7.728894,131.3021,73.5223,132.0,268.6667,0.266287,242,0.9453,9,0,9,1.7744,0,0,1,1,215,0,0,0.061485,0.009638,-0.080768,0.999263,12.7083,0,0,AES
768,7.743767,125.1107,73.0211,124.5,241.3333,0.721288,243,0.9492,9,0,9,1.6817,0,0,1,1,204,0,0,-0.008853,-0.005966,0.014468,0.999732,10.4167,0,0,AES
768,7.732003,128.8724,75.6192,128.5,261.3333,0.379185,242,0.9453,10,0,10,1.75,0,0,1,1,85,0,0,-0.026812,-0.032091,0.02161,0.998574,20.8958,0,0,AES
768,7.7433,124.8034,74.3204,123.5,244.6667,0.667954,241,0.9414,10,0,10,1.6933,0,0,1,1,224,0,0,-0.054668,-0.023505,-0.020328,0.999191,13.3125,0,0,AES
758,7.749831,124.0976,71.7869,124.0,246.4116,0.638722,245,0.957,9,0,9,1.6882,6,6,0,0,8,0,0,-0.049996,0.029375,-0.006155,0.999388,6.934,0,0,AES
752,4.148549,130.4654,77.7388,132.0,10778.8936,0.0,32,0.125,46,0,46,11.1213,0,0,1,1,188,0,0,-0.089823,0.278435,-0.307137,0.946666,528.7234,90,45,AES
758,7.697968,129.872,73.767,130.0,281.5356,0.121838,238,0.9297,10,0,10,1.8045,6,6,0,0,10,0,0,-0.021485,-0.042197,-0.02765,0.998632,29.2454,0,0,AES
758,7.705777,129.3654,73.2793,132.0,276.1319,0.173507,238,0.9297,10,0,10,1.7871,6,6,0,0,37,0,0,-0.035478,-0.027727,-0.042181,0.999131,20.8443,0,0,AES
768,7.714805,131.7878,72.2805,132.5,279.3333,0.141341,241,0.9414,9,0,9,1.8093,0,0,1,1,1,0,0,0.006554,-0.028598,0.053372,0.999398,11.3542,0,0,AES
752,4.129981,131.2128,88.7755,115.0,10841.5319,0.0,30,0.1172,47,0,47,11.1536,0,0,1,1,196,0,0,0.298462,-0.118847,0.074538,0.974854,407.4468,90,45,AES
758,7.72755,128.6148,74.4856,132.5,261.2718,0.380206,243,0.9492,8,0,8,1.7384,6,6,0,0,11,0,0,0.008862,-0.019491,0.01655,0.998848,13.8364,0,0,AES
758,7.715012,130.4274,74.5846,131.0,278.1583,0.152615,245,0.957,9,0,9,1.7937,6,6,0,0,116,0,0,-0.081142,0.017206,0.016342,0.999109,14.1108,0,0,AES
752,4.14323,105.5399,83.6606,94.0,10780.2553,0.0,30,0.1172,46,0,46,11.122,0,0,1,1,230,0,0,0.048284,-0.089491,-0.279267,0.962843,758.1064,90,45,AES
758,7.73497,127.8747,75.5328,127.0,260.5963,0.391469,244,0.9531,10,0,10,1.7361,6,6,0,0,233,0,0,0.008072,-0.052042,0.062739,0.999802,16.8338,0,0,AES
808,7.770496,123.88,73.8329,119.0,236.2772,0.79405,247,0.9648,8,0,8,1.7068,0,8,1,0,89,0,0,-0.024913,0.011684,-0.014908,0.999376,15.3069,0,0,AES
832,7.788577,129.5012,72.5538,126.5,228.9231,0.878356,249,0.9727,8,0,8,1.7048,0,0,1,1,135,0,0,0.015987,0.014635,0.017524,0.999245,14.3077,0,0,AES
816,4.139233,109.4056,62.7788,124.5,11738.0392,0.0,32,0.125,50,0,50,12.0893,0,0,1,1,129,0,0,0.131873,0.056301,0.077285,0.945762,675.7843,98,49,AES
816,4.134331,106.5686,76.1063,98.0,11739.2941,0.0,30,0.1172,50,0,50,12.09,0,0,1,1,237,0,0,-0.279995,-0.178553,0.20466,0.967545,795.5098,98,49,AES
832,7.754742,121.3305,74.9295,115.0,264.0,0.336012,248,0.9688,10,0,10,1.8307,0,0,1,1,21,0,0,0.005122,-0.067384,0.046946,0.998647,22.1346,0,0,AES
832,7.753313,127.0733,75.6604,126.5,254.1538,0.503182,244,0.9531,9,0,9,1.7963,0,0,1,1,211,0,0,-0.011616,0.030133,0.060087,0.999787,8.75,0,0,AES
832,7.769411,123.5865,74.2085,122.0,241.2308,0.722868,245,0.957,9,0,9,1.75,0,0,1,1,134,0,0,0.041656,-0.00269,0.0289,0.999513,14.7885,0,0,AES
808,7.724013,125.651,71.7009,127.0,272.396,0.216866,241,0.9414,8,0,8,1.8326,0,8,1,0,181,0,0,-0.037511,-0.00356,0.003293,0.998923,10.6931,0,0,AES
816,4.130531,105.9277,70.0615,103.0,11769.4118,0.0,31,0.1211,51,0,51,12.1055,0,0,1,1,150,0,0,-0.191432,-0.094084,-0.150453,0.947926,635.8235,98,49,AES
832,7.766,125.3762,74.8529,122.0,230.1538,0.866144,242,0.9453,8,0,8,1.7093,0,0,1,1,6,0,0,0.01165,0.026879,-0.010649,0.998843,21.0769,0,0,AES
808,7.728713,129.5037,71.937,130.0,270.495,0.241312,242,0.9453,9,0,9,1.8262,0,8,1,0,38,0,0,-0.009106,0.012577,-0.00578,0.99972,12.297,0,0,AES
816,4.007982,117.7586,73.1152,83.0,13338.0392,0.0,30,0.1172,100,0,100,12.887,0,0,1,1,174,0,0,-0.088746,-0.156863,-0.016681,0.97781,1123.9412,98,49,AES
832,7.719524,130.7103,73.5249,134.0,297.8462,0.033665,242,0.9453,9,0,9,1.9445,0,0,1,1,209,0,0,-0.015177,0.047593,0.01092,0.999318,14.7885,0,0,AES
808,7.741026,130.2921,73.6167,132.0,241.3465,0.721085,238,0.9297,8,0,8,1.725,0,8,1,0,162,0,0,-0.035017,-0.018139,0.014676,0.999328,21.9208,0,0,AES
832,7.743722,128.0625,74.8635,127.0,276.9231,0.165131,245,0.957,12,0,12,1.875,0,0,1,1,99,0,0,0.049632,0.038101,0.051922,0.999273,14.3654,0,0,AES
880,7.766954,125.7932,74.8533,122.0,269.0909,0.260368,248,0.9688,12,0,12,1.9009,0,0,1,1,246,0,0,-0.029349,0.001169,-0.067279,0.998118,28.8727,0,0,AES
858,7.790804,126.2249,75.3079,124.0,242.3823,0.704906,251,0.9805,9,0,9,1.7814,2,10,0,0,213,0,0,-0.008634,-0.002998,-0.038406,0.999877,10.1538,0,0,AES
880,7.777464,125.3875,73.1977,121.0,252.2182,0.537477,247,0.9648,10,0,10,1.8403,0,0,1,1,23,0,0,-0.036477,0.034509,0.018894,0.999688,20.0545,0,0,AES
864,4.002039,124.485,76.0929,129.5,14153.4815,0.0,30,0.1172,106,0,106,13.6599,0,0,1,1,139,0,0,-0.340668,-0.183676,0.000397,0.962243,1181.9259,104,52,AES
880,7.780529,128.7784,74.1835,132.0,252.8,0.527168,250,0.9766,10,0,10,1.8424,0,0,1,1,145,0,0,-0.018367,0.032508,-0.050442,0.99936,19.6909,0,0,AES
880,7.770953,127.7977,74.849,129.0,248.1455,0.608993,246,0.9609,9,0,9,1.8254,0,0,1,1,32,0,0,0.015717,0.067325,-0.022466,0.9994,14.1636,0,0,AES
864,4.13304,103.9641,82.8927,74.0,12457.4815,0.0,32,0.125,53,0,53,12.8154,0,0,1,1,74,0,0,0.212169,-0.336967,-0.050981,0.958777,870.8333,104,52,AES
880,7.747281,129.683,74.1522,127.0,281.3091,0.123748,244,0.9531,10,0,10,1.9435,0,0,1,1,161,0,0,0.012435,-0.034134,0.016674,0.999223,15.9455,0,0,AES
858,7.760332,127.9068,75.1366,126.5,265.0583,0.319501,246,0.9609,10,0,10,1.8628,2,10,0,0,173,0,0,0.008265,-0.012214,-0.008408,0.99915,14.2005,0,0,AES
858,7.768103,121.9114,73.5356,118.0,240.5921,0.732619,245,0.957,7,0,7,1.7748,2,10,0,0,156,0,0,0.018714,-0.003791,0.01054,0.998475,12.2238,0,0,AES
880,7.772925,123.8966,73.0302,120.5,255.1273,0.485976,248,0.9688,9,0,9,1.8509,0,0,1,1,23,0,0,-0.048626,-0.014969,0.012294,0.999406,14.8909,0,0,AES
858,7.784989,127.7669,76.7027,124.0,247.1562,0.626029,249,0.9727,11,0,11,1.7988,2,10,0,0,6,0,0,0.015037,0.006931,-0.070711,0.999035,15.0396,0,0,AES
864,4.010354,134.0301,74.5003,133.0,14122.0741,0.0,31,0.1211,106,0,106,13.6448,0,0,1,1,54,0,0,-0.069648,-0.384629,0.282323,0.967208,622.4815,104,52,AES
858,7.754994,127.2051,74.0276,124.5,266.8485,0.292478,245,0.957,9,0,9,1.8691,2,10,0,0,135,0,0,0.041047,0.008522,-0.105358,0.999281,16.6993,0,0,AES
858,7.758132,126.1131,74.0906,123.5,265.655,0.310363,246,0.9609,10,0,10,1.8649,2,10,0,0,35,0,0,0.006666,0.020502,-0.020543,0.999649,21.7716,0,0,AES
912,3.879611,109.0044,84.59,88.0,16698.6667,0.0,29,0.1133,112,0,112,15.244,0,0,1,1,110,0,0,-0.00856,-0.080151,0.365506,0.965877,1032.8772,110,55,AES
908,7.774773,124.3293,74.9878,125.0,257.533,0.443818,247,0.9648,8,0,8,1.8889,4,12,0,0,108,0,0,-0.062975,-0.004895,-0.03464,0.999179,24.4229,0,0,AES
908,7.781662,129.7599,74.8179,131.0,241.7445,0.714914,246,0.9609,9,0,9,1.8301,4,12,0,0,209,0,0,-0.063376,-0.022593,-0.022675,0.998871,16.0705,0,0,AES
908,7.750172,128.2841,74.7673,131.0,295.8767,0.040005,247,0.9648,12,0,12,2.0247,4,12,0,0,71,0,0,0.009193,-0.000834,-0.000301,0.998673,16.1586,0,0,AES
912,3.996648,105.2072,69.2819,105.0,14968.9825,0.0,30,0.1172,112,0,112,14.4329,0,0,1,1,91,0,0,0.069114,-0.564038,0.041039,0.908856,1281.2456,110,55,AES
912,4.119455,124.75,76.2773,136.0,13208.4211,0.0,31,0.1211,57,0,57,13.5576,0,0,1,1,211,0,0,-0.140492,0.055279,0.352524,0.968155,601.4561,110,55,AES
908,7.779,128.1035,72.4337,128.0,253.5859,0.51324,247,0.9648,10,0,10,1.8744,4,12,0,0,162,0,0,-0.002435,-0.061154,0.082842,0.999336,26.1322,0,0,AES
912,3.987595,148.3596,61.602,153.0,15031.8596,0.0,29,0.1133,113,0,113,14.4632,0,0,1,1,166,0,0,0.004354,0.040318,-0.3702,0.931824,994.5439,110,55,AES
908,7.76264,126.3161,74.8858,122.0,286.2907,0.086618,248,0.9688,12,0,12,1.9916,4,12,0,0,69,0,0,-0.02166,-0.026962,0.004314,0.998928,21.163,0,0,AES
928,7.795072,126.9515,72.3766,125.0,240.0,0.741516,249,0.9727,9,0,9,1.8435,0,0,1,1,218,0,0,0.008015,-0.033543,-0.094811,0.998638,24.7069,0,0,AES
908,7.767951,127.5253,72.5567,128.0,264.8634,0.322512,247,0.9648,9,0,9,1.9156,4,12,0,0,239,0,0,-0.028244,0.055832,-0.043208,0.999701,16.0352,0,0,AES
928,7.771091,126.9483,73.6733,131.0,272.5517,0.214935,248,0.9688,11,0,11,1.9645,0,0,1,1,132,0,0,0.012442,-0.007774,-0.005196,0.998762,10.1379,0,0,AES
928,7.791839,129.7015,74.0052,130.5,247.1724,0.625751,249,0.9727,9,0,9,1.8708,0,0,1,1,29,0,0,0.012021,-0.118547,-0.023534,0.999602,9.7759,0,0,AES
928,7.780885,124.2899,73.0198,122.0,256.0,0.470609,248,0.9688,9,0,9,1.9039,0,0,1,1,156,0,0,0.012422,0.024804,-0.040381,0.999172,15.9483,0,0,AES
908,7.803682,128.8227,72.0403,130.0,236.6696,0.788806,253,0.9883,10,0,10,1.8108,4,12,0,0,97,0,0,0.03875,-0.030525,-0.018788,0.999325,7.489,0,0,AES
958,7.808725,125.6921,74.0754,125.0,234.3507,0.818734,251,0.9805,10,0,10,1.8509,6,14,0,0,43,0,0,-0.017882,-0.009931,-0.013383,0.999592,9.2944,0,0,AES
976,7.803976,129.3248,74.4547,131.0,248.918,0.595571,250,0.9766,10,0,10,1.9254,0,0,1,1,131,0,0,0.05327,-0.004433,-0.037965,0.999583,13.1311,0,0,AES
958,7.819378,125.667,74.3757,126.0,223.6618,0.922072,252,0.9844,9,0,9,1.8082,6,14,0,0,201,0,0,0.09206,0.010751,-0.025087,0.999193,12.0334,0,0,AES
976,7.810672,126.8975,74.497,127.0,225.3115,0.909812,247,0.9648,11,0,11,1.8318,0,0,1,1,108,0,0,0.001717,-0.001955,-0.011186,0.999593,10.2131,0,0,AES
960,3.999375,147.6615,66.4012,150.0,15753.0667,0.0,31,0.1211,118,0,118,15.1907,0,0,1,1,169,0,0,-0.020032,-0.268493,0.314315,0.951338,463.3833,116,58,AES
958,7.793662,125.7265,71.7223,127.0,253.5908,0.513153,251,0.9805,9,0,9,1.9253,6,14,0,0,77,0,0,-0.025066,-0.010083,0.01248,0.999232,11.1983,0,0,AES
960,3.984088,160.0427,64.6475,170.0,15816.0,0.0,29,0.1133,118,0,118,15.221,0,0,1,1,225,0,0,-0.20389,-0.256148,-0.246739,0.921597,694.4167,116,58,AES
958,7.784784,127.9645,75.1928,131.0,259.4697,0.410499,248,0.9688,10,0,10,1.9475,6,14,0,0,202,0,0,0.009215,-0.015506,0.014446,0.998772,22.3382,0,0,AES
960,4.104922,121.974,58.4709,112.0,13960.0,0.0,29,0.1133,60,0,60,14.3001,0,0,1,1,98,0,0,-0.224341,-0.153336,0.179723,0.950152,936.4833,116,58,AES
960,4.114648,115.1969,66.511,106.0,13928.0,0.0,31,0.1211,60,0,60,14.2837,0,0,1,1,100,0,0,-0.600148,0.40641,-0.250649,0.956881,856.0333,116,58,AES
976,7.805535,126.6742,72.4267,123.5,242.0984,0.709379,250,0.9766,9,0,9,1.8988,0,0,1,1,248,0,0,-0.053414,0.003323,-0.00793,0.999856,13.3443,0,0,AES
958,7.763051,131.1754,73.975,136.0,307.0355,0.014159,249,0.9727,12,0,12,2.1185,6,14,0,0,41,0,0,0.028637,-0.017259,-0.046219,0.999236,22.9061,0,0,AES
958,7.769271,127.9259,73.1224,128.0,283.5198,0.106032,246,0.9609,11,0,11,2.0358,6,14,0,0,133,0,0,-0.057764,0.010776,0.055861,0.999279,14.5052,0,0,AES
960,3.822421,114.8458,59.3578,137.0,19497.6,0.0,29,0.1133,177,0,177,16.9,0,0,1,1,28,0,0,-0.130255,0.110776,-0.007137,0.882022,1376.8833,116,58,AES
958,7.811992,130.4541,71.087,135.0,248.7808,0.597962,253,0.9883,11,0,11,1.907,6,14,0,0,224,0,0,0.028966,-0.001458,0.042836,0.999307,14.8392,0,0,AES
1008,4.110245,132.8631,75.7117,143.0,14647.619,0.0,31,0.1211,63,0,63,15.0098,0,0,1,1,11,0,0,-0.090842,-0.364893,-0.700581,0.977071,677.2857,122,61,AES
1008,7.783509,128.5347,74.0267,132.0,275.0476,0.185445,250,0.9766,10,0,10,2.0568,0,0,1,1,31,0,0,0.002946,0.018517,-0.009796,0.999557,10.873,0,0,AES
1008,4.100911,122.3363,64.6712,108.0,14679.619,0.0,29,0.1133,63,0,63,15.0261,0,0,1,1,159,0,0,0.214759,0.226786,-0.011139,0.918288,1215.5873,122,61,AES
1024,7.819115,127.6396,73.1376,128.5,252.5,0.532484,255,0.9961,10,0,10,1.9863,0,0,1,1,79,0,0,0.018105,-0.045965,0.005487,0.999856,8.0938,0,0,AES
1008,3.979879,131.2302,76.2573,113.0,16631.619,0.0,29,0.1133,124,0,124,15.994,0,0,1,1,91,0,0,-0.087132,-0.020509,-0.015788,0.973926,673.2857,122,61,AES
1024,7.807931,126.4717,74.2152,125.0,264.5,0.328164,254,0.9922,11,0,11,2.0329,0,0,1,1,199,0,0,0.009038,0.002762,0.03888,0.999615,10.7812,0,0,AES
1024,7.822891,126.5898,72.6487,125.0,227.0,0.89591,251,0.9805,10,0,10,1.8833,0,0,1,1,28,0,0,0.004516,-0.043632,-0.063465,0.999656,7.7812,0,0,AES
1008,7.82523,133.623,74.0414,135.0,229.8413,0.869318,253,0.9883,11,0,11,1.8802,0,0,1,1,106,0,0,0.031977,0.008526,0.002115,0.998865,16.0159,0,0,AES
1008,7.813773,129.7639,74.4159,129.0,244.5714,0.669527,252,0.9844,10,0,10,1.9395,0,0,1,1,158,0,0,0.01264,0.002261,0.033031,0.999694,12.254,0,0,AES
1008,7.796797,125.0129,73.8897,124.0,279.1111,0.143427,254,0.9922,10,0,10,2.0719,0,0,1,1,212,0,0,-0.008729,-0.027048,-0.03093,0.999205,10.9841,0,0,AES
1008,4.100911,140.0238,54.8369,140.0,14679.619,0.0,29,0.1133,63,0,63,15.0261,0,0,1,1,218,0,0,-0.332383,0.16411,0.633116,0.983972,1101.5397,122,61,AES
1008,4.110245,109.6954,79.5276,118.0,14647.619,0.0,31,0.1211,63,0,63,15.0098,0,0,1,1,231,0,0,-0.417282,0.049218,0.003365,0.987854,1042.3968,122,61,AES
1024,7.806857,130.2705,73.5125,129.0,264.0,0.336012,253,0.9883,10,0,10,2.031,0,0,1,1,181,0,0,-0.027308,-0.071528,0.020085,0.998948,15.5,0,0,AES
1008,7.792492,126.3958,72.7647,127.0,284.1905,0.101055,252,0.9844,10,0,10,2.0907,0,0,1,1,102,0,0,0.017767,-0.064465,0.015199,0.999349,11.3016,0,0,AES
1008,7.81323,130.6845,74.4397,133.0,246.0952,0.644079,253,0.9883,9,0,9,1.9455,0,0,1,1,138,0,0,-0.009316,-0.032489,0.005424,0.999281,5.9841,0,0,AES
1058,7.793821,128.6059,73.425,127.5,274.2647,0.194395,249,0.9727,11,0,11,2.1042,2,2,0,0,196,0,0,-0.020931,-0.019553,0.022049,0.999612,14.6919,0,0,AES
1072,7.817259,124.125,74.698,121.0,257.194,0.449715,252,0.9844,11,0,11,2.0511,0,0,1,1,240,0,0,-0.000408,-0.027561,-0.027397,0.999503,11.7612,0,0,AES
